corruption_type,corruption_key,level,scenario,model_pipeline,metric,value
Label Flipping,label,0.1,scenario_C,ANN / FS,rec_mean,0.92
Label Flipping,label,0.1,scenario_C,SVM / Full,acc_mean,0.892308
Label Flipping,label,0.1,scenario_C,SVM / Full,acc_std,0.008223
Label Flipping,label,0.1,scenario_C,SVM / Full,auc_mean,0.909293
Label Flipping,label,0.1,scenario_C,SVM / Full,prec_mean,0.892761
Label Flipping,label,0.1,scenario_C,SVM / Full,rec_mean,0.934545
Label Flipping,label,0.1,scenario_C,SVM / PCA,acc_mean,0.894505
Label Flipping,label,0.1,scenario_C,SVM / PCA,acc_std,0.023671
Label Flipping,label,0.1,scenario_C,SVM / PCA,auc_mean,0.907778
Label Flipping,label,0.1,scenario_C,SVM / PCA,prec_mean,0.898386
Label Flipping,label,0.1,scenario_C,SVM / PCA,rec_mean,0.930909
Label Flipping,label,0.1,scenario_C,SVM / FS,acc_mean,0.852747
Label Flipping,label,0.1,scenario_C,SVM / FS,acc_std,0.021534
Label Flipping,label,0.1,scenario_C,SVM / FS,auc_mean,0.892626
Label Flipping,label,0.1,scenario_C,SVM / FS,prec_mean,0.855005
Label Flipping,label,0.1,scenario_C,SVM / FS,rec_mean,0.912727
Label Flipping,label,0.2,clean,ANN / Full,acc_mean,0.978022
Label Flipping,label,0.2,clean,ANN / Full,acc_std,0.0
Label Flipping,label,0.2,clean,ANN / Full,auc_mean,0.991847
Label Flipping,label,0.2,clean,ANN / Full,prec_mean,0.975914
Label Flipping,label,0.2,clean,ANN / Full,rec_mean,0.989474
Label Flipping,label,0.2,clean,ANN / PCA,acc_mean,0.964835
Label Flipping,label,0.2,clean,ANN / PCA,acc_std,0.012815
Label Flipping,label,0.2,clean,ANN / PCA,auc_mean,0.98741
Label Flipping,label,0.2,clean,ANN / PCA,prec_mean,0.968765
Label Flipping,label,0.2,clean,ANN / PCA,rec_mean,0.975439
Label Flipping,label,0.2,clean,ANN / FS,acc_mean,0.942857
Label Flipping,label,0.2,clean,ANN / FS,acc_std,0.018906
Label Flipping,label,0.2,clean,ANN / FS,auc_mean,0.978122
Label Flipping,label,0.2,clean,ANN / FS,prec_mean,0.94803
Label Flipping,label,0.2,clean,ANN / FS,rec_mean,0.961404
Label Flipping,label,0.2,clean,SVM / Full,acc_mean,0.973626
Label Flipping,label,0.2,clean,SVM / Full,acc_std,0.005383
Label Flipping,label,0.2,clean,SVM / Full,auc_mean,0.990196
Label Flipping,label,0.2,clean,SVM / Full,prec_mean,0.972631
Label Flipping,label,0.2,clean,SVM / Full,rec_mean,0.985965
Label Flipping,label,0.2,clean,SVM / PCA,acc_mean,0.975824
Label Flipping,label,0.2,clean,SVM / PCA,acc_std,0.008223
Label Flipping,label,0.2,clean,SVM / PCA,auc_mean,0.992466
Label Flipping,label,0.2,clean,SVM / PCA,prec_mean,0.975795
Label Flipping,label,0.2,clean,SVM / PCA,rec_mean,0.985965
Label Flipping,label,0.2,clean,SVM / FS,acc_mean,0.938462
Label Flipping,label,0.2,clean,SVM / FS,acc_std,0.01916
Label Flipping,label,0.2,clean,SVM / FS,auc_mean,0.975335
Label Flipping,label,0.2,clean,SVM / FS,prec_mean,0.948331
Label Flipping,label,0.2,clean,SVM / FS,rec_mean,0.954386
Label Flipping,label,0.2,scenario_A,ANN / Full,acc_mean,0.969231
Label Flipping,label,0.2,scenario_A,ANN / Full,acc_std,0.008223
Label Flipping,label,0.2,scenario_A,ANN / Full,auc_mean,0.993292
Label Flipping,label,0.2,scenario_A,ANN / Full,prec_mean,0.972226
Label Flipping,label,0.2,scenario_A,ANN / Full,rec_mean,0.978947
Label Flipping,label,0.2,scenario_A,ANN / PCA,acc_mean,0.967033
Label Flipping,label,0.2,scenario_A,ANN / PCA,acc_std,0.00695
Label Flipping,label,0.2,scenario_A,ANN / PCA,auc_mean,0.991641
Label Flipping,label,0.2,scenario_A,ANN / PCA,prec_mean,0.962741
Label Flipping,label,0.2,scenario_A,ANN / PCA,rec_mean,0.985965
Label Flipping,label,0.2,scenario_A,ANN / FS,acc_mean,0.940659
Label Flipping,label,0.2,scenario_A,ANN / FS,acc_std,0.014906
Label Flipping,label,0.2,scenario_A,ANN / FS,auc_mean,0.978225
Label Flipping,label,0.2,scenario_A,ANN / FS,prec_mean,0.951113
Label Flipping,label,0.2,scenario_A,ANN / FS,rec_mean,0.954386
Label Flipping,label,0.2,scenario_A,SVM / Full,acc_mean,0.973626
Label Flipping,label,0.2,scenario_A,SVM / Full,acc_std,0.005383
Label Flipping,label,0.2,scenario_A,SVM / Full,auc_mean,0.990196
Label Flipping,label,0.2,scenario_A,SVM / Full,prec_mean,0.972631
Label Flipping,label,0.2,scenario_A,SVM / Full,rec_mean,0.985965
Label Flipping,label,0.2,scenario_A,SVM / PCA,acc_mean,0.975824
Label Flipping,label,0.2,scenario_A,SVM / PCA,acc_std,0.008223
Label Flipping,label,0.2,scenario_A,SVM / PCA,auc_mean,0.992466
Label Flipping,label,0.2,scenario_A,SVM / PCA,prec_mean,0.975795
Label Flipping,label,0.2,scenario_A,SVM / PCA,rec_mean,0.985965
Label Flipping,label,0.2,scenario_A,SVM / FS,acc_mean,0.938462
Label Flipping,label,0.2,scenario_A,SVM / FS,acc_std,0.01916
Label Flipping,label,0.2,scenario_A,SVM / FS,auc_mean,0.975335
Label Flipping,label,0.2,scenario_A,SVM / FS,prec_mean,0.948331
Label Flipping,label,0.2,scenario_A,SVM / FS,rec_mean,0.954386
Label Flipping,label,0.2,scenario_B,ANN / Full,acc_mean,0.782418
Label Flipping,label,0.2,scenario_B,ANN / Full,acc_std,0.057899
Label Flipping,label,0.2,scenario_B,ANN / Full,auc_mean,0.786768
Label Flipping,label,0.2,scenario_B,ANN / Full,prec_mean,0.804233
Label Flipping,label,0.2,scenario_B,ANN / Full,rec_mean,0.847273
Label Flipping,label,0.2,scenario_B,ANN / PCA,acc_mean,0.771429
Label Flipping,label,0.2,scenario_B,ANN / PCA,acc_std,0.04785
Label Flipping,label,0.2,scenario_B,ANN / PCA,auc_mean,0.785859
Label Flipping,label,0.2,scenario_B,ANN / PCA,prec_mean,0.777114
Label Flipping,label,0.2,scenario_B,ANN / PCA,rec_mean,0.872727
Label Flipping,label,0.2,scenario_B,ANN / FS,acc_mean,0.727473
Label Flipping,label,0.2,scenario_B,ANN / FS,acc_std,0.074661
Label Flipping,label,0.2,scenario_B,ANN / FS,auc_mean,0.768384
Label Flipping,label,0.2,scenario_B,ANN / FS,prec_mean,0.744474
Label Flipping,label,0.2,scenario_B,ANN / FS,rec_mean,0.861818
Label Flipping,label,0.2,scenario_B,SVM / Full,acc_mean,0.802198
Label Flipping,label,0.2,scenario_B,SVM / Full,acc_std,0.047647
Label Flipping,label,0.2,scenario_B,SVM / Full,auc_mean,0.790606
Label Flipping,label,0.2,scenario_B,SVM / Full,prec_mean,0.823007
Label Flipping,label,0.2,scenario_B,SVM / Full,rec_mean,0.858182
Label Flipping,label,0.2,scenario_B,SVM / PCA,acc_mean,0.784615
Label Flipping,label,0.2,scenario_B,SVM / PCA,acc_std,0.036513
Label Flipping,label,0.2,scenario_B,SVM / PCA,auc_mean,0.786667
Label Flipping,label,0.2,scenario_B,SVM / PCA,prec_mean,0.79801
Label Flipping,label,0.2,scenario_B,SVM / PCA,rec_mean,0.861818
Label Flipping,label,0.2,scenario_B,SVM / FS,acc_mean,0.771429
Label Flipping,label,0.2,scenario_B,SVM / FS,acc_std,0.038945
Label Flipping,label,0.2,scenario_B,SVM / FS,auc_mean,0.777475
Label Flipping,label,0.2,scenario_B,SVM / FS,prec_mean,0.785853
Label Flipping,label,0.2,scenario_B,SVM / FS,rec_mean,0.858182
Label Flipping,label,0.2,scenario_C,ANN / Full,acc_mean,0.764835
Label Flipping,label,0.2,scenario_C,ANN / Full,acc_std,0.057564
Label Flipping,label,0.2,scenario_C,ANN / Full,auc_mean,0.767374
Label Flipping,label,0.2,scenario_C,ANN / Full,prec_mean,0.788512
Label Flipping,label,0.2,scenario_C,ANN / Full,rec_mean,0.84
Label Flipping,label,0.2,scenario_C,ANN / PCA,acc_mean,0.771429
Label Flipping,label,0.2,scenario_C,ANN / PCA,acc_std,0.059948
Label Flipping,label,0.2,scenario_C,ANN / PCA,auc_mean,0.789646
Label Flipping,label,0.2,scenario_C,ANN / PCA,prec_mean,0.771565
Label Flipping,label,0.2,scenario_C,ANN / PCA,rec_mean,0.890909
Label Flipping,label,0.2,scenario_C,ANN / FS,acc_mean,0.749451
Label Flipping,label,0.2,scenario_C,ANN / FS,acc_std,0.044719
Label Flipping,label,0.2,scenario_C,ANN / FS,auc_mean,0.770808
Label Flipping,label,0.2,scenario_C,ANN / FS,prec_mean,0.768496
Label Flipping,label,0.2,scenario_C,ANN / FS,rec_mean,0.847273
Label Flipping,label,0.2,scenario_C,SVM / Full,acc_mean,0.802198
Label Flipping,label,0.2,scenario_C,SVM / Full,acc_std,0.047647
Label Flipping,label,0.2,scenario_C,SVM / Full,auc_mean,0.790606
Label Flipping,label,0.2,scenario_C,SVM / Full,prec_mean,0.823007
Label Flipping,label,0.2,scenario_C,SVM / Full,rec_mean,0.858182
Label Flipping,label,0.2,scenario_C,SVM / PCA,acc_mean,0.784615
Label Flipping,label,0.2,scenario_C,SVM / PCA,acc_std,0.036513
Label Flipping,label,0.2,scenario_C,SVM / PCA,auc_mean,0.786616
Label Flipping,label,0.2,scenario_C,SVM / PCA,prec_mean,0.79801
Label Flipping,label,0.2,scenario_C,SVM / PCA,rec_mean,0.861818
Label Flipping,label,0.2,scenario_C,SVM / FS,acc_mean,0.771429
Label Flipping,label,0.2,scenario_C,SVM / FS,acc_std,0.038945
Label Flipping,label,0.2,scenario_C,SVM / FS,auc_mean,0.777475
Label Flipping,label,0.2,scenario_C,SVM / FS,prec_mean,0.785853
Label Flipping,label,0.2,scenario_C,SVM / FS,rec_mean,0.858182
Feature Drift (Bias),drift,0.0,clean,ANN / Full,acc_mean,0.978022
Feature Drift (Bias),drift,0.0,clean,ANN / Full,acc_std,0.0
Feature Drift (Bias),drift,0.0,clean,ANN / Full,auc_mean,0.991847
Feature Drift (Bias),drift,0.0,clean,ANN / Full,prec_mean,0.975914
Feature Drift (Bias),drift,0.0,clean,ANN / Full,rec_mean,0.989474
Feature Drift (Bias),drift,0.0,clean,ANN / PCA,acc_mean,0.964835
Feature Drift (Bias),drift,0.0,clean,ANN / PCA,acc_std,0.012815
Feature Drift (Bias),drift,0.0,clean,ANN / PCA,auc_mean,0.98741
Feature Drift (Bias),drift,0.0,clean,ANN / PCA,prec_mean,0.968765
Feature Drift (Bias),drift,0.0,clean,ANN / PCA,rec_mean,0.975439
Feature Drift (Bias),drift,0.0,clean,ANN / FS,acc_mean,0.942857
Feature Drift (Bias),drift,0.0,clean,ANN / FS,acc_std,0.018906
Feature Drift (Bias),drift,0.0,clean,ANN / FS,auc_mean,0.978122
Feature Drift (Bias),drift,0.0,clean,ANN / FS,prec_mean,0.94803
Feature Drift (Bias),drift,0.0,clean,ANN / FS,rec_mean,0.961404
Feature Drift (Bias),drift,0.0,clean,SVM / Full,acc_mean,0.973626
Feature Drift (Bias),drift,0.0,clean,SVM / Full,acc_std,0.005383
Feature Drift (Bias),drift,0.0,clean,SVM / Full,auc_mean,0.990196
Feature Drift (Bias),drift,0.0,clean,SVM / Full,prec_mean,0.972631
Feature Drift (Bias),drift,0.0,clean,SVM / Full,rec_mean,0.985965
Feature Drift (Bias),drift,0.0,clean,SVM / PCA,acc_mean,0.975824
Feature Drift (Bias),drift,0.0,clean,SVM / PCA,acc_std,0.008223
Feature Drift (Bias),drift,0.0,clean,SVM / PCA,auc_mean,0.992466
Feature Drift (Bias),drift,0.0,clean,SVM / PCA,prec_mean,0.975795
Feature Drift (Bias),drift,0.0,clean,SVM / PCA,rec_mean,0.985965
Feature Drift (Bias),drift,0.0,clean,SVM / FS,acc_mean,0.938462
Feature Drift (Bias),drift,0.0,clean,SVM / FS,acc_std,0.01916
Feature Drift (Bias),drift,0.0,clean,SVM / FS,auc_mean,0.975335
Feature Drift (Bias),drift,0.0,clean,SVM / FS,prec_mean,0.948331
Feature Drift (Bias),drift,0.0,clean,SVM / FS,rec_mean,0.954386
Feature Drift (Bias),drift,0.0,scenario_A,ANN / Full,acc_mean,0.978022
Feature Drift (Bias),drift,0.0,scenario_A,ANN / Full,acc_std,0.0
Feature Drift (Bias),drift,0.0,scenario_A,ANN / Full,auc_mean,0.991847
Feature Drift (Bias),drift,0.0,scenario_A,ANN / Full,prec_mean,0.975914
Feature Drift (Bias),drift,0.0,scenario_A,ANN / Full,rec_mean,0.989474
Feature Drift (Bias),drift,0.0,scenario_A,ANN / PCA,acc_mean,0.964835
Feature Drift (Bias),drift,0.0,scenario_A,ANN / PCA,acc_std,0.012815
Feature Drift (Bias),drift,0.0,scenario_A,ANN / PCA,auc_mean,0.98741
Feature Drift (Bias),drift,0.0,scenario_A,ANN / PCA,prec_mean,0.968765
Feature Drift (Bias),drift,0.0,scenario_A,ANN / PCA,rec_mean,0.975439
Feature Drift (Bias),drift,0.0,scenario_A,ANN / FS,acc_mean,0.942857
Feature Drift (Bias),drift,0.0,scenario_A,ANN / FS,acc_std,0.018906
Feature Drift (Bias),drift,0.0,scenario_A,ANN / FS,auc_mean,0.978122
Feature Drift (Bias),drift,0.0,scenario_A,ANN / FS,prec_mean,0.94803
Feature Drift (Bias),drift,0.0,scenario_A,ANN / FS,rec_mean,0.961404
Feature Drift (Bias),drift,0.0,scenario_A,SVM / Full,acc_mean,0.973626
Feature Drift (Bias),drift,0.0,scenario_A,SVM / Full,acc_std,0.005383
Feature Drift (Bias),drift,0.0,scenario_A,SVM / Full,auc_mean,0.990196
Feature Drift (Bias),drift,0.0,scenario_A,SVM / Full,prec_mean,0.972631
Feature Drift (Bias),drift,0.0,scenario_A,SVM / Full,rec_mean,0.985965
Feature Drift (Bias),drift,0.0,scenario_A,SVM / PCA,acc_mean,0.975824
Feature Drift (Bias),drift,0.0,scenario_A,SVM / PCA,acc_std,0.008223
Feature Drift (Bias),drift,0.0,scenario_A,SVM / PCA,auc_mean,0.992466
Feature Drift (Bias),drift,0.0,scenario_A,SVM / PCA,prec_mean,0.975795
Feature Drift (Bias),drift,0.0,scenario_A,SVM / PCA,rec_mean,0.985965
Feature Drift (Bias),drift,0.0,scenario_A,SVM / FS,acc_mean,0.938462
Feature Drift (Bias),drift,0.0,scenario_A,SVM / FS,acc_std,0.01916
Feature Drift (Bias),drift,0.0,scenario_A,SVM / FS,auc_mean,0.975335
Feature Drift (Bias),drift,0.0,scenario_A,SVM / FS,prec_mean,0.948331
Feature Drift (Bias),drift,0.0,scenario_A,SVM / FS,rec_mean,0.954386
Feature Drift (Bias),drift,0.0,scenario_B,ANN / Full,acc_mean,0.978022
Feature Drift (Bias),drift,0.0,scenario_B,ANN / Full,acc_std,0.0
Feature Drift (Bias),drift,0.0,scenario_B,ANN / Full,auc_mean,0.991847
Feature Drift (Bias),drift,0.0,scenario_B,ANN / Full,prec_mean,0.975914
Feature Drift (Bias),drift,0.0,scenario_B,ANN / Full,rec_mean,0.989474
Feature Drift (Bias),drift,0.0,scenario_B,ANN / PCA,acc_mean,0.964835
Feature Drift (Bias),drift,0.0,scenario_B,ANN / PCA,acc_std,0.012815
Feature Drift (Bias),drift,0.0,scenario_B,ANN / PCA,auc_mean,0.98741
Feature Drift (Bias),drift,0.0,scenario_B,ANN / PCA,prec_mean,0.968765
Feature Drift (Bias),drift,0.0,scenario_B,ANN / PCA,rec_mean,0.975439
Feature Drift (Bias),drift,0.0,scenario_B,ANN / FS,acc_mean,0.942857
Feature Drift (Bias),drift,0.0,scenario_B,ANN / FS,acc_std,0.018906
Feature Drift (Bias),drift,0.0,scenario_B,ANN / FS,auc_mean,0.978122
Feature Drift (Bias),drift,0.0,scenario_B,ANN / FS,prec_mean,0.94803
Feature Drift (Bias),drift,0.0,scenario_B,ANN / FS,rec_mean,0.961404
Feature Drift (Bias),drift,0.0,scenario_B,SVM / Full,acc_mean,0.973626
Feature Drift (Bias),drift,0.0,scenario_B,SVM / Full,acc_std,0.005383
Feature Drift (Bias),drift,0.0,scenario_B,SVM / Full,auc_mean,0.990196
Feature Drift (Bias),drift,0.0,scenario_B,SVM / Full,prec_mean,0.972631
Feature Drift (Bias),drift,0.0,scenario_B,SVM / Full,rec_mean,0.985965
Feature Drift (Bias),drift,0.0,scenario_B,SVM / PCA,acc_mean,0.975824
Feature Drift (Bias),drift,0.0,scenario_B,SVM / PCA,acc_std,0.008223
Feature Drift (Bias),drift,0.0,scenario_B,SVM / PCA,auc_mean,0.992466
Feature Drift (Bias),drift,0.0,scenario_B,SVM / PCA,prec_mean,0.975795
Feature Drift (Bias),drift,0.0,scenario_B,SVM / PCA,rec_mean,0.985965
Feature Drift (Bias),drift,0.0,scenario_B,SVM / FS,acc_mean,0.938462
Feature Drift (Bias),drift,0.0,scenario_B,SVM / FS,acc_std,0.01916
Feature Drift (Bias),drift,0.0,scenario_B,SVM / FS,auc_mean,0.975335
Feature Drift (Bias),drift,0.0,scenario_B,SVM / FS,prec_mean,0.948331
Feature Drift (Bias),drift,0.0,scenario_B,SVM / FS,rec_mean,0.954386
Feature Drift (Bias),drift,0.0,scenario_C,ANN / Full,acc_mean,0.978022
Feature Drift (Bias),drift,0.0,scenario_C,ANN / Full,acc_std,0.0
Feature Drift (Bias),drift,0.0,scenario_C,ANN / Full,auc_mean,0.991847
Feature Drift (Bias),drift,0.0,scenario_C,ANN / Full,prec_mean,0.975914
Feature Drift (Bias),drift,0.0,scenario_C,ANN / Full,rec_mean,0.989474
Feature Drift (Bias),drift,0.0,scenario_C,ANN / PCA,acc_mean,0.964835
Feature Drift (Bias),drift,0.0,scenario_C,ANN / PCA,acc_std,0.012815
Feature Drift (Bias),drift,0.0,scenario_C,ANN / PCA,auc_mean,0.98741
Feature Drift (Bias),drift,0.0,scenario_C,ANN / PCA,prec_mean,0.968765
Feature Drift (Bias),drift,0.0,scenario_C,ANN / PCA,rec_mean,0.975439
Feature Drift (Bias),drift,0.0,scenario_C,ANN / FS,acc_mean,0.942857
Feature Drift (Bias),drift,0.0,scenario_C,ANN / FS,acc_std,0.018906
Feature Drift (Bias),drift,0.0,scenario_C,ANN / FS,auc_mean,0.978122
Feature Drift (Bias),drift,0.0,scenario_C,ANN / FS,prec_mean,0.94803
Feature Drift (Bias),drift,0.0,scenario_C,ANN / FS,rec_mean,0.961404
Feature Drift (Bias),drift,0.0,scenario_C,SVM / Full,acc_mean,0.973626
Feature Drift (Bias),drift,0.0,scenario_C,SVM / Full,acc_std,0.005383
Feature Drift (Bias),drift,0.0,scenario_C,SVM / Full,auc_mean,0.990196
Feature Drift (Bias),drift,0.0,scenario_C,SVM / Full,prec_mean,0.972631
Feature Drift (Bias),drift,0.0,scenario_C,SVM / Full,rec_mean,0.985965
Feature Drift (Bias),drift,0.0,scenario_C,SVM / PCA,acc_mean,0.975824
Feature Drift (Bias),drift,0.0,scenario_C,SVM / PCA,acc_std,0.008223
Feature Drift (Bias),drift,0.0,scenario_C,SVM / PCA,auc_mean,0.992466
Feature Drift (Bias),drift,0.0,scenario_C,SVM / PCA,prec_mean,0.975795
Feature Drift (Bias),drift,0.0,scenario_C,SVM / PCA,rec_mean,0.985965
Feature Drift (Bias),drift,0.0,scenario_C,SVM / FS,acc_mean,0.938462
Feature Drift (Bias),drift,0.0,scenario_C,SVM / FS,acc_std,0.01916
Feature Drift (Bias),drift,0.0,scenario_C,SVM / FS,auc_mean,0.975335
Feature Drift (Bias),drift,0.0,scenario_C,SVM / FS,prec_mean,0.948331
Feature Drift (Bias),drift,0.0,scenario_C,SVM / FS,rec_mean,0.954386
Feature Drift (Bias),drift,0.15,clean,ANN / Full,acc_mean,0.978022
Feature Drift (Bias),drift,0.15,clean,ANN / Full,acc_std,0.0
Feature Drift (Bias),drift,0.15,clean,ANN / Full,auc_mean,0.991847
Feature Drift (Bias),drift,0.15,clean,ANN / Full,prec_mean,0.975914
Feature Drift (Bias),drift,0.15,clean,ANN / Full,rec_mean,0.989474
Feature Drift (Bias),drift,0.15,clean,ANN / PCA,acc_mean,0.964835
Feature Drift (Bias),drift,0.15,clean,ANN / PCA,acc_std,0.012815
Feature Drift (Bias),drift,0.15,clean,ANN / PCA,auc_mean,0.98741
Feature Drift (Bias),drift,0.15,clean,ANN / PCA,prec_mean,0.968765
Feature Drift (Bias),drift,0.15,clean,ANN / PCA,rec_mean,0.975439
Feature Drift (Bias),drift,0.15,clean,ANN / FS,acc_mean,0.942857
Feature Drift (Bias),drift,0.15,clean,ANN / FS,acc_std,0.018906
Feature Drift (Bias),drift,0.15,clean,ANN / FS,auc_mean,0.978122
Feature Drift (Bias),drift,0.15,clean,ANN / FS,prec_mean,0.94803
Feature Drift (Bias),drift,0.15,clean,ANN / FS,rec_mean,0.961404
Feature Drift (Bias),drift,0.15,clean,SVM / Full,acc_mean,0.973626
Feature Drift (Bias),drift,0.15,clean,SVM / Full,acc_std,0.005383
Feature Drift (Bias),drift,0.15,clean,SVM / Full,auc_mean,0.990196
Feature Drift (Bias),drift,0.15,clean,SVM / Full,prec_mean,0.972631
Feature Drift (Bias),drift,0.15,clean,SVM / Full,rec_mean,0.985965
Feature Drift (Bias),drift,0.15,clean,SVM / PCA,acc_mean,0.975824
Feature Drift (Bias),drift,0.15,clean,SVM / PCA,acc_std,0.008223
Feature Drift (Bias),drift,0.15,clean,SVM / PCA,auc_mean,0.992466
Feature Drift (Bias),drift,0.15,clean,SVM / PCA,prec_mean,0.975795
Feature Drift (Bias),drift,0.15,clean,SVM / PCA,rec_mean,0.985965
Feature Drift (Bias),drift,0.15,clean,SVM / FS,acc_mean,0.938462
Feature Drift (Bias),drift,0.15,clean,SVM / FS,acc_std,0.01916
Feature Drift (Bias),drift,0.15,clean,SVM / FS,auc_mean,0.975335
Feature Drift (Bias),drift,0.15,clean,SVM / FS,prec_mean,0.948331
Feature Drift (Bias),drift,0.15,clean,SVM / FS,rec_mean,0.954386
Feature Drift (Bias),drift,0.15,scenario_A,ANN / Full,acc_mean,0.962637
Feature Drift (Bias),drift,0.15,scenario_A,ANN / Full,acc_std,0.008791
Feature Drift (Bias),drift,0.15,scenario_A,ANN / Full,auc_mean,0.991125
Feature Drift (Bias),drift,0.15,scenario_A,ANN / Full,prec_mean,0.962555
Feature Drift (Bias),drift,0.15,scenario_A,ANN / Full,rec_mean,0.978947
Feature Drift (Bias),drift,0.15,scenario_A,ANN / PCA,acc_mean,0.975824
Feature Drift (Bias),drift,0.15,scenario_A,ANN / PCA,acc_std,0.010767
Feature Drift (Bias),drift,0.15,scenario_A,ANN / PCA,auc_mean,0.986997
Feature Drift (Bias),drift,0.15,scenario_A,ANN / PCA,prec_mean,0.969314
Feature Drift (Bias),drift,0.15,scenario_A,ANN / PCA,rec_mean,0.992982
Feature Drift (Bias),drift,0.15,scenario_A,ANN / FS,acc_mean,0.945055
Feature Drift (Bias),drift,0.15,scenario_A,ANN / FS,acc_std,0.012038
Feature Drift (Bias),drift,0.15,scenario_A,ANN / FS,auc_mean,0.980495
Feature Drift (Bias),drift,0.15,scenario_A,ANN / FS,prec_mean,0.948373
Feature Drift (Bias),drift,0.15,scenario_A,ANN / FS,rec_mean,0.964912
Feature Drift (Bias),drift,0.15,scenario_A,SVM / Full,acc_mean,0.973626
Feature Drift (Bias),drift,0.15,scenario_A,SVM / Full,acc_std,0.005383
Feature Drift (Bias),drift,0.15,scenario_A,SVM / Full,auc_mean,0.990196
Feature Drift (Bias),drift,0.15,scenario_A,SVM / Full,prec_mean,0.972631
Feature Drift (Bias),drift,0.15,scenario_A,SVM / Full,rec_mean,0.985965
Feature Drift (Bias),drift,0.15,scenario_A,SVM / PCA,acc_mean,0.975824
Feature Drift (Bias),drift,0.15,scenario_A,SVM / PCA,acc_std,0.008223
Feature Drift (Bias),drift,0.15,scenario_A,SVM / PCA,auc_mean,0.992466
Feature Drift (Bias),drift,0.15,scenario_A,SVM / PCA,prec_mean,0.975795
Feature Drift (Bias),drift,0.15,scenario_A,SVM / PCA,rec_mean,0.985965
Feature Drift (Bias),drift,0.15,scenario_A,SVM / FS,acc_mean,0.938462
Feature Drift (Bias),drift,0.15,scenario_A,SVM / FS,acc_std,0.01916
Feature Drift (Bias),drift,0.15,scenario_A,SVM / FS,auc_mean,0.975387
Feature Drift (Bias),drift,0.15,scenario_A,SVM / FS,prec_mean,0.948331
Feature Drift (Bias),drift,0.15,scenario_A,SVM / FS,rec_mean,0.954386
